,acc_ea-csp-lda,kappa_ea-csp-lda,delta_acc_vs_ea-csp-lda_ea-csp-lda,acc_ea-fbcsp-lda,kappa_ea-fbcsp-lda,delta_acc_vs_ea-csp-lda_ea-fbcsp-lda,acc_ea-stack-multi-safe-csp-lda,kappa_ea-stack-multi-safe-csp-lda,delta_acc_vs_ea-csp-lda_ea-stack-multi-safe-csp-lda,acc_fgmdm,kappa_fgmdm,delta_acc_vs_ea-csp-lda_fgmdm,acc_ts-svc,kappa_ts-svc,delta_acc_vs_ea-csp-lda_ts-svc,acc_tsa-ts-svc,kappa_tsa-ts-svc,delta_acc_vs_ea-csp-lda_tsa-ts-svc
1,0.6875,0.5833333333333333,0.0,0.6666666666666666,0.5555555555555556,-0.02083333333333337,0.6875,0.5833333333333333,0.0,0.4270833333333333,0.23611111111111116,-0.2604166666666667,0.3993055555555556,0.19907407407407407,-0.2881944444444444,0.6423611111111112,0.5231481481481481,-0.04513888888888884
2,0.2569444444444444,0.0092592592592593,0.0,0.2708333333333333,0.02777777777777779,0.013888888888888895,0.2569444444444444,0.0092592592592593,0.0,0.2604166666666667,0.01388888888888884,0.0034722222222222654,0.2361111111111111,-0.0185185185185186,-0.020833333333333315,0.3472222222222222,0.12962962962962965,0.09027777777777779
3,0.75,0.6666666666666667,0.0,0.8472222222222222,0.7962962962962963,0.09722222222222221,0.75,0.6666666666666667,0.0,0.3888888888888889,0.18518518518518523,-0.3611111111111111,0.4131944444444444,0.21759259259259256,-0.3368055555555556,0.6111111111111112,0.4814814814814815,-0.13888888888888884
4,0.4513888888888889,0.2685185185185185,0.0,0.4097222222222222,0.2129629629629629,-0.041666666666666685,0.4513888888888889,0.2685185185185185,0.0,0.3263888888888889,0.10185185185185186,-0.125,0.3368055555555556,0.1157407407407407,-0.11458333333333331,0.3090277777777778,0.07870370370370372,-0.1423611111111111
5,0.3090277777777778,0.07870370370370372,0.0,0.2569444444444444,0.0092592592592593,-0.05208333333333337,0.3090277777777778,0.07870370370370372,0.0,0.25,0.0,-0.05902777777777779,0.2604166666666667,0.01388888888888884,-0.048611111111111105,0.2847222222222222,0.04629629629629628,-0.02430555555555558
6,0.3576388888888889,0.1435185185185185,0.0,0.3333333333333333,0.11111111111111116,-0.02430555555555558,0.3576388888888889,0.1435185185185185,0.0,0.2847222222222222,0.04629629629629628,-0.07291666666666669,0.2708333333333333,0.02777777777777779,-0.08680555555555558,0.3680555555555556,0.15740740740740744,0.010416666666666685
7,0.5729166666666666,0.4305555555555556,0.0,0.5381944444444444,0.3842592592592593,-0.03472222222222221,0.5729166666666666,0.4305555555555556,0.0,0.3506944444444444,0.1342592592592593,-0.2222222222222222,0.3125,0.08333333333333337,-0.26041666666666663,0.4861111111111111,0.31481481481481477,-0.08680555555555552
8,0.71875,0.625,0.0,0.6180555555555556,0.4907407407407407,-0.10069444444444442,0.71875,0.625,0.0,0.4444444444444444,0.2592592592592593,-0.2743055555555556,0.4375,0.25,-0.28125,0.6805555555555556,0.5740740740740741,-0.03819444444444442
9,0.6840277777777778,0.5787037037037037,0.0,0.6111111111111112,0.4814814814814815,-0.07291666666666663,0.6840277777777778,0.5787037037037037,0.0,0.2916666666666667,0.05555555555555558,-0.3923611111111111,0.3611111111111111,0.14814814814814814,-0.3229166666666667,0.6736111111111112,0.5648148148148149,-0.01041666666666663
