,acc_csp-lda,kappa_csp-lda,delta_acc_vs_ea-csp-lda_csp-lda,acc_ea-csp-lda,kappa_ea-csp-lda,delta_acc_vs_ea-csp-lda_ea-csp-lda,acc_ea-fbcsp-lda,kappa_ea-fbcsp-lda,delta_acc_vs_ea-csp-lda_ea-fbcsp-lda,acc_ea-stack-multi-safe-csp-lda_strict_delta,kappa_ea-stack-multi-safe-csp-lda_strict_delta,delta_acc_vs_ea-csp-lda_ea-stack-multi-safe-csp-lda_strict_delta,acc_ea-stack-multi-safe-csp-lda_strict_delta_minpred002,kappa_ea-stack-multi-safe-csp-lda_strict_delta_minpred002,delta_acc_vs_ea-csp-lda_ea-stack-multi-safe-csp-lda_strict_delta_minpred002,acc_fbcsp-lda,kappa_fbcsp-lda,delta_acc_vs_ea-csp-lda_fbcsp-lda,acc_lea-csp-lda,kappa_lea-csp-lda,delta_acc_vs_ea-csp-lda_lea-csp-lda,acc_riemann-mdm,kappa_riemann-mdm,delta_acc_vs_ea-csp-lda_riemann-mdm,acc_rpa-mdm,kappa_rpa-mdm,delta_acc_vs_ea-csp-lda_rpa-mdm,acc_rpa-ts-lr,kappa_rpa-ts-lr,delta_acc_vs_ea-csp-lda_rpa-ts-lr,acc_ts-lr,kappa_ts-lr,delta_acc_vs_ea-csp-lda_ts-lr
1,0.5138888888888888,0.35185185185185186,-0.17361111111111116,0.6875,0.5833333333333333,0.0,0.6736111111111112,0.5648148148148149,-0.01388888888888884,0.7048611111111112,0.6064814814814814,0.01736111111111116,0.6875,0.5833333333333333,0.0,0.4618055555555556,0.28240740740740744,-0.22569444444444442,0.6631944444444444,0.5509259259259259,-0.02430555555555558,0.5347222222222222,0.37962962962962965,-0.1527777777777778,0.6493055555555556,0.5324074074074074,-0.03819444444444442,0.6076388888888888,0.47685185185185186,-0.07986111111111116,0.3819444444444444,0.17592592592592593,-0.3055555555555556
2,0.2465277777777778,-0.004629629629629539,-0.01041666666666663,0.2569444444444444,0.0092592592592593,0.0,0.2881944444444444,0.05092592592592593,0.03125,0.2534722222222222,0.00462962962962965,-0.00347222222222221,0.2569444444444444,0.0092592592592593,0.0,0.25,0.0,-0.00694444444444442,0.28125,0.04166666666666663,0.02430555555555558,0.2534722222222222,0.00462962962962965,-0.00347222222222221,0.2569444444444444,0.0092592592592593,0.0,0.2916666666666667,0.05555555555555558,0.034722222222222265,0.2361111111111111,-0.0185185185185186,-0.020833333333333315
3,0.5138888888888888,0.35185185185185186,-0.23611111111111116,0.75,0.6666666666666667,0.0,0.7152777777777778,0.6203703703703703,-0.03472222222222221,0.8020833333333334,0.7361111111111112,0.05208333333333337,0.8020833333333334,0.7361111111111112,0.05208333333333337,0.3819444444444444,0.17592592592592593,-0.3680555555555556,0.7569444444444444,0.6759259259259259,0.00694444444444442,0.5381944444444444,0.3842592592592593,-0.21180555555555558,0.6631944444444444,0.5509259259259259,-0.08680555555555558,0.6944444444444444,0.5925925925925926,-0.05555555555555558,0.3923611111111111,0.18981481481481477,-0.3576388888888889
4,0.3506944444444444,0.1342592592592593,-0.10069444444444448,0.4513888888888889,0.2685185185185185,0.0,0.4652777777777778,0.2870370370370371,0.013888888888888895,0.4513888888888889,0.2685185185185185,0.0,0.4513888888888889,0.2685185185185185,0.0,0.3541666666666667,0.13888888888888884,-0.09722222222222221,0.40625,0.20833333333333337,-0.045138888888888895,0.3541666666666667,0.13888888888888884,-0.09722222222222221,0.4201388888888889,0.22685185185185186,-0.03125,0.4409722222222222,0.25462962962962965,-0.010416666666666685,0.3263888888888889,0.10185185185185186,-0.125
5,0.28125,0.04166666666666663,-0.02777777777777779,0.3090277777777778,0.07870370370370372,0.0,0.3194444444444444,0.09259259259259256,0.01041666666666663,0.3402777777777778,0.12037037037037035,0.03125,0.3402777777777778,0.12037037037037035,0.03125,0.2534722222222222,0.00462962962962965,-0.05555555555555558,0.3402777777777778,0.12037037037037035,0.03125,0.25,0.0,-0.05902777777777779,0.3576388888888889,0.1435185185185185,0.048611111111111105,0.34375,0.125,0.03472222222222221,0.25,0.0,-0.05902777777777779
6,0.2604166666666667,0.01388888888888884,-0.09722222222222221,0.3576388888888889,0.1435185185185185,0.0,0.4270833333333333,0.23611111111111116,0.06944444444444442,0.3576388888888889,0.1435185185185185,0.0,0.3576388888888889,0.1435185185185185,0.0,0.2465277777777778,-0.004629629629629539,-0.1111111111111111,0.3576388888888889,0.1435185185185185,0.0,0.25,0.0,-0.1076388888888889,0.3715277777777778,0.1620370370370371,0.013888888888888895,0.3993055555555556,0.19907407407407407,0.041666666666666685,0.2534722222222222,0.00462962962962965,-0.10416666666666669
7,0.3402777777777778,0.12037037037037035,-0.23263888888888884,0.5729166666666666,0.4305555555555556,0.0,0.5659722222222222,0.4212962962962963,-0.00694444444444442,0.59375,0.45833333333333337,0.02083333333333337,0.59375,0.45833333333333337,0.02083333333333337,0.3541666666666667,0.13888888888888884,-0.21874999999999994,0.5729166666666666,0.4305555555555556,0.0,0.3229166666666667,0.09722222222222221,-0.24999999999999994,0.6284722222222222,0.5046296296296297,0.05555555555555558,0.4548611111111111,0.27314814814814814,-0.11805555555555552,0.3680555555555556,0.15740740740740744,-0.20486111111111105
8,0.6041666666666666,0.4722222222222222,-0.11458333333333337,0.71875,0.625,0.0,0.6597222222222222,0.5462962962962963,-0.05902777777777779,0.75,0.6666666666666667,0.03125,0.75,0.6666666666666667,0.03125,0.4131944444444444,0.21759259259259256,-0.3055555555555556,0.7083333333333334,0.6111111111111112,-0.01041666666666663,0.2638888888888889,0.01851851851851849,-0.4548611111111111,0.6909722222222222,0.587962962962963,-0.02777777777777779,0.6736111111111112,0.5648148148148149,-0.04513888888888884,0.4097222222222222,0.2129629629629629,-0.3090277777777778
9,0.5694444444444444,0.42592592592592593,-0.11458333333333337,0.6840277777777778,0.5787037037037037,0.0,0.5868055555555556,0.44907407407407407,-0.09722222222222221,0.6840277777777778,0.5787037037037037,0.0,0.6840277777777778,0.5787037037037037,0.0,0.4236111111111111,0.2314814814814815,-0.2604166666666667,0.5868055555555556,0.44907407407407407,-0.09722222222222221,0.25,0.0,-0.4340277777777778,0.625,0.5,-0.05902777777777779,0.6076388888888888,0.47685185185185186,-0.07638888888888895,0.3298611111111111,0.10648148148148151,-0.3541666666666667
